Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09582294523715973,0.09625070176485728,0.09582294523715973,0.09582294523715973,7907200
1981-05-11,0.09368417412042618,0.09411192491100409,0.09368417412042618,0.09411192491100409,11939200
1981-05-12,0.09368417412042618,0.0949674322036522,0.09368417412042618,0.09368417412042618,4256000
1981-05-13,0.09325641393661499,0.09453967768067031,0.09325641393661499,0.09368417042179744,4905600
1981-05-14,0.0919731855392456,0.09282869307377635,0.0919731855392456,0.09282869307377635,4928000
1981-05-15,0.09411194920539856,0.09539521333138322,0.09411194920539856,0.09411194920539856,4905600
1981-05-18,0.09582294523715973,0.09667844686956961,0.09582294523715973,0.09582294523715973,4166400
1981-05-19,0.09411194920539856,0.09453970581789135,0.09411194920539856,0.09453970581789135,25424000
1981-05-20,0.09710622578859329,0.09796173904125768,0.09710622578859329,0.09710622578859329,13283200
1981-05-21,0.10266777127981186,0.10309552781563985,0.10266777127981186,0.10266777127981186,32211200
1981-05-22,0.10737304389476776,0.10822855684682746,0.10737304389476776,0.10737304389476776,31427200
1981-05-26,0.10694532841444016,0.10737307358576703,0.10694532841444016,0.10737307358576703,85344000
1981-05-27,0.11293388903141022,0.11336164567870805,0.11293388903141022,0.11293388903141022,149497600
1981-05-28,0.11293388903141022,0.11336164567870805,0.11293388903141022,0.11293388903141022,73987200
1981-05-29,0.1133616641163826,0.11379018617360132,0.11336166411638261,0.11336166411638261,59382400
1981-06-01,0.1133616641163826,0.11379018617360132,0.11336166411638261,0.11336166411638261,51251200
1981-06-02,0.10780080407857895,0.10822856056932137,0.10780080407857895,0.10822856056932137,40432000
1981-06-03,0.10780080407857895,0.10865630563707955,0.10780080407857895,0.10780080407857895,39446400
1981-06-04,0.10993960499763489,0.11036735018168045,0.10993960499763489,0.10993960499763489,56067200
1981-06-05,0.10822854936122894,0.10865629438469007,0.10822854936122894,0.10865629438469007,57680000
1981-06-08,0.10437880456447601,0.10480656117638283,0.10437880456447601,0.10480656117638283,93497600
1981-06-09,0.10651758313179016,0.10694533977152977,0.10651758313179016,0.10651758313179016,119593600
1981-06-10,0.10780080407857895,0.10908406212782197,0.10780080407857895,0.10780080407857895,25222400
1981-06-11,0.11250618100166321,0.11293393783380858,0.11250618100166321,0.11250618100166321,38976000
1981-06-12,0.11122286319732666,0.11165061980359646,0.11122286319732666,0.11165061980359646,25804800
1981-06-15,0.11079512536525726,0.11122288204401029,0.11079512536525726,0.11122288204401029,143763200
1981-06-16,0.10865633189678192,0.10908408849090313,0.10865633189678192,0.10908408849090313,37251200
1981-06-17,0.10694532841444016,0.10737307358576703,0.10694532841444016,0.10737307358576703,27574400
1981-06-18,0.10651758313179016,0.10737308498828117,0.10651758313179016,0.10694533977152977,23049600
1981-06-19,0.10352327674627304,0.10395102182769188,0.10352327674627304,0.10395102182769188,27507200
1981-06-22,0.09967274963855743,0.10010049482265425,0.09967274963855743,0.10010049482265425,10841600
1981-06-23,0.1013837680220604,0.10224003518192464,0.1013837680220604,0.1013837680220604,15030400
1981-06-24,0.09881725162267685,0.09967276496842478,0.09881725162267685,0.09967276496842478,23027200
1981-06-25,0.1009560078382492,0.10138376444449199,0.1009560078382492,0.1009560078382492,24259200
1981-06-26,0.09967274963855743,0.1005282514297384,0.09967274963855743,0.1005282514297384,23788800
1981-06-29,0.09625070542097092,0.09710620708587729,0.09625070542097092,0.09710620708587729,10595200
1981-06-30,0.0889781266450882,0.08940587748772963,0.0889781266450882,0.08940587748772963,35907200
1981-07-01,0.0881226435303688,0.08855039449087634,0.0881226435303688,0.08855039449087634,170464000
1981-07-02,0.0881226435303688,0.08855039449087634,0.0881226435303688,0.0881226435303688,30284800
1981-07-06,0.08512832224369049,0.08598382945695866,0.08512832224369049,0.08598382945695866,16531200
1981-07-07,0.08598385751247406,0.08683936500488422,0.08598385751247406,0.08598385751247406,15836800
1981-07-08,0.08940591663122177,0.08983443871302806,0.08940591663122177,0.08940591663122177,16620800
1981-07-09,0.08256180584430695,0.08298955659275456,0.08256180584430695,0.08298955659275456,32883200
1981-07-10,0.07614476978778839,0.07657252073960451,0.07614476978778839,0.07657252073960451,55171200
1981-07-13,0.07785654067993164,0.07828429729006767,0.07785654067993164,0.07785654067993164,45740800
1981-07-14,0.08127858489751816,0.08213409255557585,0.08127858489751816,0.08127858489751816,19779200
1981-07-15,0.08341734111309052,0.08384509200542739,0.08341734111309052,0.08341734111309052,10953600
1981-07-16,0.08555612713098526,0.08641163482847226,0.08555612713098526,0.08555612713098526,15232000
1981-07-17,0.08855036646127701,0.08897812299787768,0.08855036646127701,0.08855036646127701,19824000
1981-07-20,0.08256180584430695,0.08298955659275456,0.08256180584430695,0.08298955659275456,23654400
1981-07-21,0.08213409036397934,0.08256184703734164,0.08213409036397934,0.08256184703734164,31942400
1981-07-22,0.07742802798748016,0.07828430665029247,0.07742802798748016,0.07828430665029247,22668800
1981-07-23,0.079567551612854,0.07999530820103097,0.079567551612854,0.079567551612854,34451200
1981-07-24,0.08213409036397934,0.08256184703734164,0.08213409036397934,0.08213409036397934,28851200
1981-07-27,0.08555612713098526,0.08598387812398127,0.08555612713098526,0.08555612713098526,17337600
1981-07-28,0.08256180584430695,0.08298955659275456,0.08256180584430695,0.08298955659275456,22848000
1981-07-29,0.08127858489751816,0.08170634158229437,0.08127858489751816,0.08170634158229437,15500800
1981-07-30,0.0842728540301323,0.08512836163931146,0.0842728540301323,0.0842728540301323,9900800
1981-07-31,0.08555612713098526,0.08598387812398127,0.08555612713098526,0.08555612713098526,10953600
1981-08-03,0.08470064401626587,0.08555615196204795,0.08470064401626587,0.08555615196204795,12432000
1981-08-04,0.08598385751247406,0.08641161411442594,0.08598385751247406,0.08598385751247406,31673600
1981-08-05,0.08855036646127701,0.08897812299787768,0.08855036646127701,0.08855036646127701,17494400
1981-08-06,0.08641161769628525,0.08683936860447428,0.08641161769628525,0.08683936860447428,10528000
1981-08-07,0.08641161769628525,0.08683936860447428,0.08641161769628525,0.08641161769628525,9206400
1981-08-10,0.08641161769628525,0.08641161769628525,0.08641161769628525,0.08641161769628525,0
1981-08-11,0.08384506404399872,0.08470057125486363,0.08384506404399872,0.08470057125486363,71456000
1981-08-12,0.08213409036397934,0.08256184703734164,0.08213409036397934,0.08256184703734164,26275200
1981-08-13,0.079567551612854,0.07999530820103097,0.079567551612854,0.07999530820103097,27484800
1981-08-14,0.07828427851200104,0.07913978581556866,0.07828427851200104,0.07913978581556866,24192000
1981-08-17,0.07571695744991302,0.07657246443598668,0.07571695744991302,0.07657246443598668,18905600
1981-08-18,0.07400599867105484,0.07486150629516164,0.07400599867105484,0.07486150629516164,17001600
1981-08-19,0.07315047085285187,0.07400597824078523,0.07315047085285187,0.07400597824078523,20675200
1981-08-20,0.07400599867105484,0.07443375533885549,0.07400599867105484,0.07400599867105484,17113600
1981-08-21,0.06887294352054596,0.06972845095687197,0.06887294352054596,0.06972845095687197,41910400
1981-08-24,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06502240544168858,23072000
1981-08-25,0.0663064494729042,0.06673420051763794,0.0663064494729042,0.0663064494729042,40700800
1981-08-26,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06545016743675977,33600000
1981-08-27,0.06545015424489975,0.06587867623433516,0.06545015424489975,0.06545015424489975,25916800
1981-08-28,0.06887294352054596,0.06930069438296235,0.06887294352054596,0.06887294352054596,38035200
1981-08-31,0.06887294352054596,0.06930069438296235,0.06887294352054596,0.06887294352054596,40947200
1981-09-01,0.07315047085285187,0.073578227402565,0.07315047085285187,0.07315047085285187,37027200
1981-09-02,0.07443376630544662,0.07486151732477485,0.07443376630544662,0.07443376630544662,19376000
1981-09-03,0.07058398425579071,0.07143949200558228,0.07058398425579071,0.07143949200558228,37475200
1981-09-04,0.06972843408584595,0.07015618484476663,0.06972843408584595,0.07015618484476663,15254400
1981-09-08,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06801743443380387,25446400
1981-09-09,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06758967787027359,30531200
1981-09-10,0.06801746785640717,0.0684452189186338,0.06801746785640717,0.06801746785640717,34809600
1981-09-11,0.06716194748878479,0.06758969847119783,0.06716194748878479,0.06758969847119783,17539200
1981-09-14,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06545016743675977,27686400
1981-09-15,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.0637391115293065,19510400
1981-09-16,0.06202809140086174,0.06245584782596926,0.06202809140086174,0.06245584782596926,19353600
1981-09-17,0.06031711772084236,0.06074487443385857,0.06031711772084236,0.06074487443385857,19376000
1981-09-18,0.06074487417936325,0.06117262517909228,0.06074487417936325,0.06074487417936325,26320000
1981-09-21,0.06117260083556175,0.06160035737656087,0.06117260083556175,0.06117260083556175,49033600
1981-09-22,0.05775057524442673,0.058178326060448066,0.05775057524442673,0.058178326060448066,47420800
1981-09-23,0.05646732822060585,0.057322835819384875,0.05646732822060585,0.057322835819384875,28201600
1981-09-24,0.05603955313563347,0.05646730389500469,0.056039553135633476,0.05646730389500469,18300800
1981-09-25,0.048766981810331345,0.04962248918665021,0.048766981810331345,0.04962248918665021,34608000
1981-09-28,0.049194738268852234,0.049622494861678045,0.049194738268852234,0.049194738268852234,91728000
1981-09-29,0.05176126956939697,0.052189026235591414,0.05176126956939697,0.05176126956939697,94684800
1981-09-30,0.05218902602791786,0.052616776980915714,0.052189026027917855,0.052189026027917855,49996800
1981-10-01,0.05218902602791786,0.052616776980915714,0.052189026027917855,0.052189026027917855,61129600
1981-10-02,0.05646732822060585,0.05689508487574252,0.05646732822060585,0.05646732822060585,45046400
1981-10-05,0.058178339153528214,0.05903384668959614,0.058178339153528214,0.058178339153528214,43097600
1981-10-06,0.05775057524442673,0.058178326060448066,0.05775057524442673,0.058178326060448066,28358400
1981-10-07,0.06117260083556175,0.06202810820606719,0.06117260083556175,0.06117260083556175,38841600
1981-10-08,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.06331136077642441,31091200
1981-10-09,0.0637391209602356,0.0645946283040736,0.0637391209602356,0.0637391209602356,54521600
1981-10-12,0.06587865948677063,0.06630641602723503,0.06587865948677063,0.06587865948677063,27350400
1981-10-13,0.06587865948677063,0.06673416685620664,0.06587865948677063,0.06587865948677063,44195200
1981-10-14,0.06202809140086174,0.06245584782596926,0.06202809140086174,0.06245584782596926,30979200
1981-10-15,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.06331136077642441,29433600
1981-10-16,0.062455903738737106,0.06288365483529153,0.062455903738737106,0.06288365483529153,36467200
1981-10-19,0.0637391209602356,0.06416687748790091,0.0637391209602356,0.0637391209602356,20585600
1981-10-20,0.06716194748878479,0.06758969847119783,0.06716194748878479,0.06716194748878479,35728000
1981-10-21,0.06716194748878479,0.06758969847119783,0.06716194748878479,0.06716194748878479,76899200
1981-10-22,0.066734179854393,0.06716193647817394,0.066734179854393,0.06716193647817394,32278400
1981-10-23,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06545016743675977,27910400
1981-10-26,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06502241641283035,27283200
1981-10-27,0.0663064494729042,0.06716195727386734,0.0663064494729042,0.0663064494729042,85590400
1981-10-28,0.06844522058963776,0.06887297737380342,0.06844522058963776,0.06844522058963776,44172800
1981-10-29,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06801743443380387,30486400
1981-10-30,0.06844522058963776,0.06887297737380342,0.06844522058963776,0.06844522058963776,52729600
1981-11-02,0.06844522058963776,0.06887297737380342,0.06844522058963776,0.06844522058963776,36915200
1981-11-03,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06801743443380387,28380800
1981-11-04,0.06587865948677063,0.06630641602723503,0.06587865948677063,0.06630641602723503,23811200
1981-11-05,0.06117260083556175,0.06160035737656087,0.06117260083556175,0.06160035737656087,23363200
1981-11-06,0.061600372195243835,0.0620281231276506,0.061600372195243835,0.061600372195243835,24595200
1981-11-09,0.062455903738737106,0.06288365483529153,0.062455903738737106,0.062455903738737106,20384000
1981-11-10,0.06288362294435501,0.06331137953547238,0.06288362294435501,0.06288362294435501,16755200
1981-11-11,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,27440000
1981-11-12,0.066734179854393,0.06716193647817394,0.066734179854393,0.066734179854393,39916800
1981-11-13,0.06202809140086174,0.06245584782596926,0.06202809140086174,0.06245584782596926,21011200
1981-11-16,0.06117260083556175,0.06160035737656087,0.06117260083556175,0.06160035737656087,22556800
1981-11-17,0.062455903738737106,0.06288365483529153,0.062455903738737106,0.062455903738737106,35414400
1981-11-18,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,29142400
1981-11-19,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,40006400
1981-11-20,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06502241641283035,38102400
1981-11-23,0.06202809140086174,0.06288359853958553,0.06202809140086174,0.06288359853958553,22960000
1981-11-24,0.061600372195243835,0.0620281231276506,0.061600372195243835,0.0620281231276506,22153600
1981-11-25,0.06288362294435501,0.06331137953547238,0.06288362294435501,0.06288362294435501,52550400
1981-11-27,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,37251200
1981-11-30,0.0637391209602356,0.06416687748790091,0.0637391209602356,0.06416687748790091,23968000
1981-12-01,0.0637391209602356,0.06416687748790091,0.0637391209602356,0.0637391209602356,23385600
1981-12-02,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,37564800
1981-12-03,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.0637391115293065,20428800
1981-12-04,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06502241641283035,137155200
1981-12-07,0.06545015424489975,0.06587867623433516,0.06545015424489975,0.06545015424489975,59292800
1981-12-08,0.06416689604520798,0.065022403636462,0.06416689604520798,0.065022403636462,50624000
1981-12-09,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,34272000
1981-12-10,0.06459464877843857,0.06502240544168858,0.06459464877843857,0.06459464877843857,37408000
1981-12-11,0.06416689604520798,0.065022403636462,0.06416689604520798,0.06459464698508786,76092800
1981-12-14,0.06202809140086174,0.06288359853958553,0.06202809140086174,0.06288359853958553,25244800
1981-12-15,0.0637391209602356,0.06416687748790091,0.0637391209602356,0.0637391209602356,31315200
1981-12-16,0.066734179854393,0.06716193647817394,0.066734179854393,0.066734179854393,65452800
1981-12-17,0.07229496538639069,0.07272272194747283,0.07229496538639069,0.07229496538639069,51452800
1981-12-18,0.07828427851200104,0.07871202930803868,0.07828427851200104,0.07828427851200104,71724800
1981-12-21,0.07486149668693542,0.07528925329983491,0.07486149668693542,0.07528925329983491,56403200
1981-12-22,0.07614476978778839,0.07657252073960451,0.07614476978778839,0.07614476978778839,53827200
1981-12-23,0.07443376630544662,0.07486151732477485,0.07443376630544662,0.07486151732477485,28896000
1981-12-24,0.07486149668693542,0.07528925329983491,0.07486149668693542,0.07486149668693542,28918400
1981-12-28,0.07143948972225189,0.0722949917332048,0.07143948972225189,0.0722949917332048,36579200
1981-12-29,0.07272276282310486,0.0735782707146355,0.07272276282310486,0.07272276282310486,24236800
1981-12-30,0.07571695744991302,0.07614471379869496,0.07571695744991302,0.07571695744991302,32188800
1981-12-31,0.07571695744991302,0.07614471379869496,0.07571695744991302,0.07571695744991302,54656000
1982-01-04,0.07528924196958542,0.07571699280661909,0.07528924196958542,0.07571699280661909,71254400
1982-01-05,0.07143948972225189,0.0722949917332048,0.07143948972225189,0.0722949917332048,35840000
1982-01-06,0.07058398425579071,0.07101173527493884,0.07058398425579071,0.07101173527493884,66080000
1982-01-07,0.06502241641283035,0.06587868951256629,0.06502241641283035,0.06587868951256629,70044800
1982-01-08,0.06801746785640717,0.0684452189186338,0.06801746785640717,0.06801746785640717,56604800
1982-01-11,0.0637391209602356,0.06416687748790091,0.0637391209602356,0.06416687748790091,33331200
1982-01-12,0.061600372195243835,0.0620281231276506,0.061600372195243835,0.0620281231276506,59920000
1982-01-13,0.06117260083556175,0.06160035737656087,0.06117260083556175,0.06160035737656087,41753600
1982-01-14,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,25715200
1982-01-15,0.06844522058963776,0.06930072844647306,0.06844522058963776,0.06844522058963776,46704000
1982-01-18,0.06972843408584595,0.07058394131517914,0.06972843408584595,0.06972843408584595,28000000
1982-01-19,0.06801746785640717,0.06887297569235631,0.06801746785640717,0.06887297569235631,55507200
1982-01-20,0.06930069625377655,0.06972845283923372,0.06930069625377655,0.06930069625377655,25827200
1982-01-21,0.07058398425579071,0.07101173527493884,0.07058398425579071,0.07058398425579071,33331200
1982-01-22,0.07101172208786011,0.07143947873906793,0.07101172208786011,0.07101172208786011,24259200
1982-01-25,0.06887294352054596,0.06930069438296235,0.06887294352054596,0.06930069438296235,44710400
1982-01-26,0.0663064494729042,0.06716195727386734,0.0663064494729042,0.06716195727386734,21212800
1982-01-27,0.066734179854393,0.06758968739046096,0.066734179854393,0.066734179854393,31360000
1982-01-28,0.06887294352054596,0.06930069438296235,0.06887294352054596,0.06887294352054596,39603200
1982-01-29,0.06972843408584595,0.07015618484476663,0.06972843408584595,0.06972843408584595,53155200
1982-02-01,0.06887294352054596,0.06972845095687197,0.06887294352054596,0.06972845095687197,38528000
1982-02-02,0.06930069625377655,0.0701562037131975,0.06930069625377655,0.06930069625377655,54275200
1982-02-03,0.06930069625377655,0.06972845283923372,0.06930069625377655,0.06930069625377655,31472000
1982-02-04,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06801743443380387,22041600
1982-02-05,0.06758967787027359,0.06801743443380387,0.06758967787027359,0.06758967787027359,40297600
1982-02-08,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.0637391115293065,31696000
1982-02-09,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.06331136077642441,57904000
1982-02-10,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,38796800
1982-02-11,0.06331136077642441,0.0637391115293065,0.06331136077642441,0.0637391115293065,24528000
1982-02-12,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,19644800
